FightID,Fighter,Opponent,FighterAge,OpponentAge,Outcome,WeightClass,GenderBool,ChampBoutBool
6611,Anderson Silva,Thales Leites,34,27,1,Middleweight,False,True
6611,Thales Leites,Anderson Silva,27,34,0,Middleweight,False,True
6612,Sam Stout,Matt Wiman,24,25,1,Lightweight,False,False
6612,Matt Wiman,Sam Stout,25,24,0,Lightweight,False,False
6613,Mauricio Rua,Chuck Liddell,27,39,1,Light Heavyweight,False,False
6613,Chuck Liddell,Mauricio Rua,39,27,0,Light Heavyweight,False,False
6614,Krzysztof Soszynski,Brian Stann,31,28,1,Light Heavyweight,False,False
6614,Brian Stann,Krzysztof Soszynski,28,31,0,Light Heavyweight,False,False
6615,Cheick Kongo,Antoni Hardonk,33,33,1,Heavyweight,False,False
6615,Antoni Hardonk,Cheick Kongo,33,33,0,Heavyweight,False,False
6616,Luiz Cane,Steve Cantwell,27,22,1,Light Heavyweight,False,False
6616,Steve Cantwell,Luiz Cane,22,27,0,Light Heavyweight,False,False
6617,Denis Kang,Xavier Foupa-Pokam,31,26,1,Middleweight,False,False
6617,Xavier Foupa-Pokam,Denis Kang,26,31,0,Middleweight,False,False
6618,Nate Quarry,Jason MacDonald,37,33,1,Middleweight,False,False
6618,Jason MacDonald,Nate Quarry,33,37,0,Middleweight,False,False
6619,Ed Herman,David Loiseau,28,29,1,Middleweight,False,False
6619,David Loiseau,Ed Herman,29,28,0,Middleweight,False,False
6620,Mark Bocek,David Bielkheden,27,29,1,Lightweight,False,False
6620,David Bielkheden,Mark Bocek,29,27,0,Lightweight,False,False
6621,TJ Grant,Ryo Chonan,25,32,1,Welterweight,False,False
6621,Ryo Chonan,TJ Grant,32,25,0,Welterweight,False,False
6622,Eliot Marshall,Vinny Magalhaes,28,24,1,Light Heavyweight,False,False
6622,Vinny Magalhaes,Eliot Marshall,24,28,0,Light Heavyweight,False,False
6623,Martin Kampmann,Carlos Condit,26,24,1,Welterweight,False,False
6623,Carlos Condit,Martin Kampmann,24,26,0,Welterweight,False,False
6624,Ryan Bader,Carmelo Marrero,25,28,1,Light Heavyweight,False,False
6624,Carmelo Marrero,Ryan Bader,28,25,0,Light Heavyweight,False,False
6625,Tyson Griffin,Rafael Dos Anjos,24,24,1,Lightweight,False,False
6625,Rafael Dos Anjos,Tyson Griffin,24,24,0,Lightweight,False,False
6626,Cole Miller,Junie Browning,24,24,1,Lightweight,False,False
6626,Junie Browning,Cole Miller,24,24,0,Lightweight,False,False
6627,Gleison Tibau,Jeremy Stephens,25,22,1,Lightweight,False,False
6627,Jeremy Stephens,Gleison Tibau,22,25,0,Lightweight,False,False
6628,Ricardo Almeida,Matt Horwich,32,30,1,Middleweight,False,False
6628,Matt Horwich,Ricardo Almeida,30,32,0,Middleweight,False,False
6629,Tim Credeur,Nick Catone,31,27,1,Middleweight,False,False
6629,Nick Catone,Tim Credeur,27,31,0,Middleweight,False,False
6630,Jorge Rivera,Nissen Osterneck,37,27,1,Middleweight,False,False
6630,Nissen Osterneck,Jorge Rivera,27,37,0,Middleweight,False,False
6631,Aaron Simpson,Tim McKenzie,34,26,1,Middleweight,False,False
6631,Tim McKenzie,Aaron Simpson,26,34,0,Middleweight,False,False
6632,Quinton Jackson,Keith Jardine,30,33,1,Light Heavyweight,False,False
6632,Keith Jardine,Quinton Jackson,33,30,0,Light Heavyweight,False,False
6633,Shane Carwin,Gabriel Gonzaga,34,29,1,Heavyweight,False,False
6633,Gabriel Gonzaga,Shane Carwin,29,34,0,Heavyweight,False,False
6634,Matt Brown,Pete Sell,28,26,1,Welterweight,False,False
6634,Pete Sell,Matt Brown,26,28,0,Welterweight,False,False
6635,Matt Hamill,Mark Munoz,32,31,1,Light Heavyweight,False,False
6635,Mark Munoz,Matt Hamill,31,32,0,Light Heavyweight,False,False
6636,Gray Maynard,Jim Miller,29,25,1,Lightweight,False,False
6636,Jim Miller,Gray Maynard,25,29,0,Lightweight,False,False
6637,Kendall Grove,Jason Day,26,27,1,Middleweight,False,False
6637,Jason Day,Kendall Grove,27,26,0,Middleweight,False,False
6638,Jason Brilz,Tim Boetsch,33,28,1,Light Heavyweight,False,False
6638,Tim Boetsch,Jason Brilz,28,33,0,Light Heavyweight,False,False
6639,Shane Nelson,Aaron Riley,24,28,1,Lightweight,False,False
6639,Aaron Riley,Shane Nelson,28,24,0,Lightweight,False,False
6640,Diego Sanchez,Joe Stevenson,27,26,1,Lightweight,False,False
6640,Joe Stevenson,Diego Sanchez,26,27,0,Lightweight,False,False
6641,Dan Hardy,Rory Markham,26,26,1,Welterweight,False,False
6641,Rory Markham,Dan Hardy,26,26,0,Welterweight,False,False
6642,Nate Marquardt,Wilson Gouveia,29,30,1,Middleweight,False,False
6642,Wilson Gouveia,Nate Marquardt,30,29,0,Middleweight,False,False
6643,Demian Maia,Chael Sonnen,31,31,1,Middleweight,False,False
6643,Chael Sonnen,Demian Maia,31,31,0,Middleweight,False,False
6644,Paulo Thiago,Josh Koscheck,28,31,1,Welterweight,False,False
6644,Josh Koscheck,Paulo Thiago,31,28,0,Welterweight,False,False
6645,Junior Dos Santos,Stefan Struve,25,21,1,Heavyweight,False,False
6645,Stefan Struve,Junior Dos Santos,21,25,0,Heavyweight,False,False
6646,Mike Ciesnolevicz,Neil Grove,29,38,1,Heavyweight,False,False
6646,Neil Grove,Mike Ciesnolevicz,38,29,0,Heavyweight,False,False
6647,Paul Kelly,Troy Mandaloniz,24,29,1,Welterweight,False,False
6647,Troy Mandaloniz,Paul Kelly,29,24,0,Welterweight,False,False
6648,Joe Lauzon,Jeremy Stephens,24,22,1,Lightweight,False,False
6648,Jeremy Stephens,Joe Lauzon,22,24,0,Lightweight,False,False
6649,Cain Velasquez,Denis Stojnic,26,29,1,Heavyweight,False,False
6649,Denis Stojnic,Cain Velasquez,29,26,0,Heavyweight,False,False
6650,Josh Neer,Mac Danzig,25,29,1,Lightweight,False,False
6650,Mac Danzig,Josh Neer,29,25,0,Lightweight,False,False
6651,Anthony Johnson,Luigi Fioravanti,24,28,1,Welterweight,False,False
6651,Luigi Fioravanti,Anthony Johnson,28,24,0,Welterweight,False,False
6652,Kurt Pellegrino,Rob Emerson,29,27,1,Lightweight,False,False
6652,Rob Emerson,Kurt Pellegrino,27,29,0,Lightweight,False,False
6653,Dan Miller,Jake Rosholt,27,26,1,Middleweight,False,False
6653,Jake Rosholt,Dan Miller,26,27,0,Middleweight,False,False
6654,Matt Veach,Matt Grice,27,27,1,Lightweight,False,False
6654,Matt Grice,Matt Veach,27,27,0,Lightweight,False,False
6655,Gleison Tibau,Rich Clementi,25,32,1,Lightweight,False,False
6655,Rich Clementi,Gleison Tibau,32,25,0,Lightweight,False,False
6656,Nick Catone,Derek Downey,27,28,1,Middleweight,False,False
6656,Derek Downey,Nick Catone,28,27,0,Middleweight,False,False
6657,Matthew Riddle,Steve Bruno,23,27,1,Welterweight,False,False
6657,Steve Bruno,Matthew Riddle,27,23,0,Welterweight,False,False
6658,Georges St-Pierre,BJ Penn,27,30,1,Welterweight,False,True
6658,BJ Penn,Georges St-Pierre,30,27,0,Welterweight,False,True
6659,Lyoto Machida,Thiago Silva,30,26,1,Light Heavyweight,False,False
6659,Thiago Silva,Lyoto Machida,26,30,0,Light Heavyweight,False,False
6660,Jon Jones,Stephan Bonnar,21,31,1,Light Heavyweight,False,False
6660,Stephan Bonnar,Jon Jones,31,21,0,Light Heavyweight,False,False
6661,Karo Parisyan,Dong Hyun Kim,26,27,1,Welterweight,False,False
6661,Dong Hyun Kim,Karo Parisyan,27,26,0,Welterweight,False,False
6662,Clay Guida,Nate Diaz,27,23,1,Lightweight,False,False
6662,Nate Diaz,Clay Guida,23,27,0,Lightweight,False,False
6663,Jon Fitch,Akihiro Gono,30,34,1,Welterweight,False,False
6663,Akihiro Gono,Jon Fitch,34,30,0,Welterweight,False,False
6664,Thiago Tavares,Manvel Gamburyan,24,27,1,Lightweight,False,False
6664,Manvel Gamburyan,Thiago Tavares,27,24,0,Lightweight,False,False
6665,John Howard,Chris Wilson,25,31,1,Welterweight,False,False
6665,Chris Wilson,John Howard,31,25,0,Welterweight,False,False
6666,Jake O'Brien,Christian Wellisch,24,33,1,Light Heavyweight,False,False
6666,Christian Wellisch,Jake O'Brien,33,24,0,Light Heavyweight,False,False
6667,Dan Cramer,Matt Arroyo,23,26,1,Welterweight,False,False
6667,Matt Arroyo,Dan Cramer,26,23,0,Welterweight,False,False
6668,Dan Henderson,Rich Franklin,38,34,1,Light Heavyweight,False,False
6668,Rich Franklin,Dan Henderson,34,38,0,Light Heavyweight,False,False
6669,Mauricio Rua,Mark Coleman,27,44,1,Light Heavyweight,False,False
6669,Mark Coleman,Mauricio Rua,44,27,0,Light Heavyweight,False,False
6670,Rousimar Palhares,Jeremy Horn,28,33,1,Middleweight,False,False
6670,Jeremy Horn,Rousimar Palhares,33,28,0,Middleweight,False,False
6671,Alan Belcher,Denis Kang,24,31,1,Middleweight,False,False
6671,Denis Kang,Alan Belcher,31,24,0,Middleweight,False,False
6672,Marcus Davis,Chris Lytle,35,34,1,Welterweight,False,False
6672,Chris Lytle,Marcus Davis,34,35,0,Welterweight,False,False
6673,Martin Kampmann,Alexandre Barros,26,32,1,Welterweight,False,False
6673,Alexandre Barros,Martin Kampmann,32,26,0,Welterweight,False,False
6674,Eric Schafer,Antonio Mendes,31,27,1,Light Heavyweight,False,False
6674,Antonio Mendes,Eric Schafer,27,31,0,Light Heavyweight,False,False
6675,Dennis Siver,Nate Mohr,30,25,1,Lightweight,False,False
6675,Nate Mohr,Dennis Siver,25,30,0,Lightweight,False,False
6676,Rashad Evans,Forrest Griffin,29,29,1,Light Heavyweight,False,True
6676,Forrest Griffin,Rashad Evans,29,29,0,Light Heavyweight,False,True
6677,Frank Mir,Antonio Rodrigo Nogueira,29,32,1,Heavyweight,False,True
6677,Antonio Rodrigo Nogueira,Frank Mir,32,29,0,Heavyweight,False,True
6678,CB Dollaway,Mike Massenzio,25,26,1,Middleweight,False,False
6678,Mike Massenzio,CB Dollaway,26,25,0,Middleweight,False,False
6679,Quinton Jackson,Wanderlei Silva,30,32,1,Light Heavyweight,False,False
6679,Wanderlei Silva,Quinton Jackson,32,30,0,Light Heavyweight,False,False
6680,Cheick Kongo,Mostapha Al-Turk,33,35,1,Heavyweight,False,False
6680,Mostapha Al-Turk,Cheick Kongo,35,33,0,Heavyweight,False,False
6681,Yushin Okami,Dean Lister,27,32,1,Middleweight,False,False
6681,Dean Lister,Yushin Okami,32,27,0,Middleweight,False,False
6682,Antoni Hardonk,Mike Wessel,32,31,1,Heavyweight,False,False
6682,Mike Wessel,Antoni Hardonk,31,32,0,Heavyweight,False,False
6683,Matt Hamill,Reese Andy,32,35,1,Light Heavyweight,False,False
6683,Reese Andy,Matt Hamill,35,32,0,Light Heavyweight,False,False
6684,Brad Blackburn,Ryo Chonan,31,32,1,Welterweight,False,False
6684,Ryo Chonan,Brad Blackburn,32,31,0,Welterweight,False,False
6685,Pat Barry,Dan Evensen,29,34,1,Heavyweight,False,False
6685,Dan Evensen,Pat Barry,34,29,0,Heavyweight,False,False
6686,Efrain Escudero,Phillipe Nover,22,24,1,Lightweight,False,True
6686,Phillipe Nover,Efrain Escudero,24,22,0,Lightweight,False,True
6687,Ryan Bader,Vinny Magalhaes,25,24,1,Light Heavyweight,False,True
6687,Vinny Magalhaes,Ryan Bader,24,25,0,Light Heavyweight,False,True
6688,Anthony Johnson,Kevin Burns,24,28,1,Welterweight,False,False
6688,Kevin Burns,Anthony Johnson,28,24,0,Welterweight,False,False
6689,Wilson Gouveia,Jason MacDonald,30,33,1,Middleweight,False,False
6689,Jason MacDonald,Wilson Gouveia,33,30,0,Middleweight,False,False
6690,Junie Browning,David Kaplan,24,29,1,Lightweight,False,False
6690,David Kaplan,Junie Browning,29,24,0,Lightweight,False,False
6691,Krzysztof Soszynski,Shane Primm,31,24,1,Light Heavyweight,False,False
6691,Shane Primm,Krzysztof Soszynski,24,31,0,Light Heavyweight,False,False
6692,Eliot Marshall,Jules Bruchez,28,31,1,Light Heavyweight,False,False
6692,Jules Bruchez,Eliot Marshall,31,28,0,Light Heavyweight,False,False
6693,Tom Lawlor,Kyle Kingsbury,25,26,1,Light Heavyweight,False,False
6693,Kyle Kingsbury,Tom Lawlor,26,25,0,Light Heavyweight,False,False
6694,Shane Nelson,George Roop,24,27,1,Lightweight,False,False
6694,George Roop,Shane Nelson,27,24,0,Lightweight,False,False
6695,Rolando Delgado,John Polakowski,27,27,1,Lightweight,False,False
6695,John Polakowski,Rolando Delgado,27,27,0,Lightweight,False,False
6696,Josh Koscheck,Yoshiyuki Yoshida,31,34,1,Welterweight,False,False
6696,Yoshiyuki Yoshida,Josh Koscheck,34,31,0,Welterweight,False,False
6697,Mike Swick,Jonathan Goulet,29,29,1,Welterweight,False,False
6697,Jonathan Goulet,Mike Swick,29,29,0,Welterweight,False,False
6698,Steve Cantwell,Razak Al-Hassan,22,26,1,Light Heavyweight,False,False
6698,Razak Al-Hassan,Steve Cantwell,26,22,0,Light Heavyweight,False,False
6699,Tim Credeur,Nate Loughran,31,28,1,Middleweight,False,False
6699,Nate Loughran,Tim Credeur,28,31,0,Middleweight,False,False
6700,Jim Miller,Matt Wiman,25,25,1,Lightweight,False,False
6700,Matt Wiman,Jim Miller,25,25,0,Lightweight,False,False
6701,Luigi Fioravanti,Brodie Farber,27,28,1,Catch Weight,False,False
6701,Brodie Farber,Luigi Fioravanti,28,27,0,Catch Weight,False,False
6702,Steve Bruno,Johnny Rees,27,26,1,Welterweight,False,False
6702,Johnny Rees,Steve Bruno,26,27,0,Welterweight,False,False
6703,Ben Saunders,Brandon Wolff,25,33,1,Welterweight,False,False
6703,Brandon Wolff,Ben Saunders,33,25,0,Welterweight,False,False
6704,Dale Hartt,Corey Hill,29,30,1,Lightweight,False,False
6704,Corey Hill,Dale Hartt,30,29,0,Lightweight,False,False
6705,Justin McCully,Eddie Sanchez,32,26,1,Heavyweight,False,False
6705,Eddie Sanchez,Justin McCully,26,32,0,Heavyweight,False,False
6706,Brock Lesnar,Randy Couture,31,45,1,Heavyweight,False,True
6706,Randy Couture,Brock Lesnar,45,31,0,Heavyweight,False,True
6707,Kenny Florian,Joe Stevenson,32,26,1,Lightweight,False,False
6707,Joe Stevenson,Kenny Florian,26,32,0,Lightweight,False,False
6708,Dustin Hazelett,Tamdan McCrory,22,22,1,Welterweight,False,False
6708,Tamdan McCrory,Dustin Hazelett,22,22,0,Welterweight,False,False
6709,Gabriel Gonzaga,Josh Hendricks,29,32,1,Heavyweight,False,False
6709,Josh Hendricks,Gabriel Gonzaga,32,29,0,Heavyweight,False,False
6710,Demian Maia,Nate Quarry,31,36,1,Middleweight,False,False
6710,Nate Quarry,Demian Maia,36,31,0,Middleweight,False,False
6711,Aaron Riley,Jorge Gurgel,27,31,1,Lightweight,False,False
6711,Jorge Gurgel,Aaron Riley,31,27,0,Lightweight,False,False
6712,Jeremy Stephens,Rafael Dos Anjos,22,24,1,Lightweight,False,False
6712,Rafael Dos Anjos,Jeremy Stephens,24,22,0,Lightweight,False,False
6713,Mark Bocek,Alvin Robinson,27,26,1,Lightweight,False,False
6713,Alvin Robinson,Mark Bocek,26,27,0,Lightweight,False,False
6714,Matt Brown,Ryan Thomas,27,24,1,Welterweight,False,False
6714,Ryan Thomas,Matt Brown,24,27,0,Welterweight,False,False
6715,Anderson Silva,Patrick Cote,33,28,1,Middleweight,False,True
6715,Patrick Cote,Anderson Silva,28,33,0,Middleweight,False,True
6716,Thiago Alves,Josh Koscheck,25,30,1,Welterweight,False,False
6716,Josh Koscheck,Thiago Alves,30,25,0,Welterweight,False,False
6717,Gray Maynard,Rich Clementi,29,32,1,Lightweight,False,False
6717,Rich Clementi,Gray Maynard,32,29,0,Lightweight,False,False
6718,Junior Dos Santos,Fabricio Werdum,24,31,1,Heavyweight,False,False
6718,Fabricio Werdum,Junior Dos Santos,31,24,0,Heavyweight,False,False
6719,Sean Sherk,Tyson Griffin,35,24,1,Lightweight,False,False
6719,Tyson Griffin,Sean Sherk,24,35,0,Lightweight,False,False
6720,Thales Leites,Drew McFedries,27,30,1,Middleweight,False,False
6720,Drew McFedries,Thales Leites,30,27,0,Middleweight,False,False
6721,Spencer Fisher,Shannon Gugerty,32,26,1,Lightweight,False,False
6721,Shannon Gugerty,Spencer Fisher,26,32,0,Lightweight,False,False
6722,Dan Miller,Matt Horwich,27,30,1,Middleweight,False,False
6722,Matt Horwich,Dan Miller,30,27,0,Middleweight,False,False
6723,Hermes Franca,Marcus Aurelio,34,35,1,Lightweight,False,False
6723,Marcus Aurelio,Hermes Franca,35,34,0,Lightweight,False,False
6724,Pete Sell,Joshua Burkman,26,28,1,Welterweight,False,False
6724,Joshua Burkman,Pete Sell,28,26,0,Welterweight,False,False
6725,Michael Bisping,Chris Leben,29,28,1,Middleweight,False,False
6725,Chris Leben,Michael Bisping,28,29,0,Middleweight,False,False
6726,Keith Jardine,Brandon Vera,32,31,1,Light Heavyweight,False,False
6726,Brandon Vera,Keith Jardine,31,32,0,Light Heavyweight,False,False
6727,Luiz Cane,Rameau Thierry Sokoudjou,27,24,1,Light Heavyweight,False,False
6727,Rameau Thierry Sokoudjou,Luiz Cane,24,27,0,Light Heavyweight,False,False
6728,Chris Lytle,Paul Taylor,34,28,1,Welterweight,False,False
6728,Paul Taylor,Chris Lytle,28,34,0,Welterweight,False,False
6729,Marcus Davis,Paul Kelly,35,24,1,Welterweight,False,False
6729,Paul Kelly,Marcus Davis,24,35,0,Welterweight,False,False
6730,Dan Hardy,Akihiro Gono,26,34,1,Welterweight,False,False
6730,Akihiro Gono,Dan Hardy,34,26,0,Welterweight,False,False
6731,Terry Etim,Sam Stout,22,24,1,Lightweight,False,False
6731,Sam Stout,Terry Etim,24,22,0,Lightweight,False,False
6732,Jim Miller,David Baron,25,35,1,Lightweight,False,False
6732,David Baron,Jim Miller,35,25,0,Lightweight,False,False
6733,Nate Diaz,Josh Neer,23,25,1,Lightweight,False,False
6733,Josh Neer,Nate Diaz,25,23,0,Lightweight,False,False
6734,Clay Guida,Mac Danzig,26,28,1,Lightweight,False,False
6734,Mac Danzig,Clay Guida,28,26,0,Lightweight,False,False
6735,Alan Belcher,Ed Herman,24,27,1,Middleweight,False,False
6735,Ed Herman,Alan Belcher,27,24,0,Middleweight,False,False
6736,Eric Schafer,Houston Alexander,30,36,1,Light Heavyweight,False,False
6736,Houston Alexander,Eric Schafer,36,30,0,Light Heavyweight,False,False
6737,Wilson Gouveia,Ryan Jensen,29,30,1,Middleweight,False,False
6737,Ryan Jensen,Wilson Gouveia,30,29,0,Middleweight,False,False
6738,Joe Lauzon,Kyle Bradley,24,26,1,Lightweight,False,False
6738,Kyle Bradley,Joe Lauzon,26,24,0,Lightweight,False,False
6739,Jason Brilz,Brad Morris,33,28,1,Light Heavyweight,False,False
6739,Brad Morris,Jason Brilz,28,33,0,Light Heavyweight,False,False
6740,Mike Massenzio,Drew McFedries,25,30,1,Middleweight,False,False
6740,Drew McFedries,Mike Massenzio,30,25,0,Middleweight,False,False
6741,Dan Miller,Rob Kimmons,27,27,1,Middleweight,False,False
6741,Rob Kimmons,Dan Miller,27,27,0,Middleweight,False,False
6742,Rashad Evans,Chuck Liddell,28,38,1,Light Heavyweight,False,False
6742,Chuck Liddell,Rashad Evans,38,28,0,Light Heavyweight,False,False
6743,Rich Franklin,Matt Hamill,33,31,1,Light Heavyweight,False,False
6743,Matt Hamill,Rich Franklin,31,33,0,Light Heavyweight,False,False
6744,Dan Henderson,Rousimar Palhares,38,28,1,Middleweight,False,False
6744,Rousimar Palhares,Dan Henderson,28,38,0,Middleweight,False,False
6745,Nate Marquardt,Martin Kampmann,29,26,1,Middleweight,False,False
6745,Martin Kampmann,Nate Marquardt,26,29,0,Middleweight,False,False
6746,Dong Hyun Kim,Matt Brown,26,27,1,Welterweight,False,False
6746,Matt Brown,Dong Hyun Kim,27,26,0,Welterweight,False,False
6747,Kurt Pellegrino,Thiago Tavares,29,23,1,Lightweight,False,False
6747,Thiago Tavares,Kurt Pellegrino,23,29,0,Lightweight,False,False
6748,Jason MacDonald,Jason Lambert,33,33,1,Middleweight,False,False
6748,Jason Lambert,Jason MacDonald,33,33,0,Middleweight,False,False
6749,Ryo Chonan,Roan Carneiro,31,30,1,Welterweight,False,False
6749,Roan Carneiro,Ryo Chonan,30,31,0,Welterweight,False,False
6750,Georges St-Pierre,Jon Fitch,27,30,1,Welterweight,False,True
6750,Jon Fitch,Georges St-Pierre,30,27,0,Welterweight,False,True
6751,Brock Lesnar,Heath Herring,31,30,1,Heavyweight,False,False
6751,Heath Herring,Brock Lesnar,30,31,0,Heavyweight,False,False
6752,Rob Emerson,Manvel Gamburyan,27,27,1,Lightweight,False,False
6752,Manvel Gamburyan,Rob Emerson,27,27,0,Lightweight,False,False
6753,Kenny Florian,Roger Huerta,32,25,1,Lightweight,False,False
6753,Roger Huerta,Kenny Florian,25,32,0,Lightweight,False,False
6754,Demian Maia,Jason MacDonald,30,33,1,Middleweight,False,False
6754,Jason MacDonald,Demian Maia,33,30,0,Middleweight,False,False
6755,Tamdan McCrory,Luke Cummo,21,28,1,Welterweight,False,False
6755,Luke Cummo,Tamdan McCrory,28,21,0,Welterweight,False,False
6756,Cheick Kongo,Dan Evensen,33,34,1,Heavyweight,False,False
6756,Dan Evensen,Cheick Kongo,34,33,0,Heavyweight,False,False
6757,Jon Jones,Andre Gusmao,21,31,1,Light Heavyweight,False,False
6757,Andre Gusmao,Jon Jones,31,21,0,Light Heavyweight,False,False
6758,Chris Wilson,Steve Bruno,31,26,1,Welterweight,False,False
6758,Steve Bruno,Chris Wilson,26,31,0,Welterweight,False,False
6759,Ben Saunders,Ryan Thomas,25,23,1,Welterweight,False,False
6759,Ryan Thomas,Ben Saunders,23,25,0,Welterweight,False,False
6760,Anderson Silva,James Irvin,33,29,1,Light Heavyweight,False,False
6760,James Irvin,Anderson Silva,29,33,0,Light Heavyweight,False,False
6761,Brandon Vera,Reese Andy,30,35,1,Light Heavyweight,False,False
6761,Reese Andy,Brandon Vera,35,30,0,Light Heavyweight,False,False
6762,Frankie Edgar,Hermes Franca,26,33,1,Lightweight,False,False
6762,Hermes Franca,Frankie Edgar,33,26,0,Lightweight,False,False
6763,Cain Velasquez,Jake O'Brien,25,23,1,Heavyweight,False,False
6763,Jake O'Brien,Cain Velasquez,23,25,0,Heavyweight,False,False
6764,Kevin Burns,Anthony Johnson,28,24,1,Welterweight,False,False
